variable,ident,value,simulation
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_82
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1921.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8063e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.59,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-280.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_83
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1894.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8879e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.92,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-167.72,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_84
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1912.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.901e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.918e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-245.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_85
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1899.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,7.1428e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.7955e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.93,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-218.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_86
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1928.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,5.5962e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1689e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,160.03,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,0.085299,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_87
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1894.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.929e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.97,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-280.13,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_88
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1909.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.3324e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,6.1519e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,159.12,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-217.12,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_89
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1900.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,7673.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9401e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-201.36,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_90
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,6287.5,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.7665e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,2.3396e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.29,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-477.74,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_8
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1907.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,78628,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9555e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.01,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-199.25,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_91
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1900.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,39162,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.975e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.18,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-234.11,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_92
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1898.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1476.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8397e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.99,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-279.03,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_93
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1898.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,8096,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8399e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.52,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-111.43,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_94
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1893.1,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.0209e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8411e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.95,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-279.63,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_95
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1896.5,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8048e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.63,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-254.8,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_96
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1898.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,53594,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8895e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.73,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-135.21,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_97
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1901.9,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9764e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.03,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-113.38,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_98
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1897.4,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,68000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.9434e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.02,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-242.14,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_99
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1892.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,0,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8687e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.37,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-204.17,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_100
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,6305.7,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,1.7762e+07,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,2.3607e+09,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,156.64,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-479.36,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_eval_episode_9
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1894.3,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2491.6,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8284e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,157.91,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-176.24,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_101
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1889.2,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,72945,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.8311e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
avg_price,future_markets_paper_base_case_2013_pp_all_kurz_43,158.21,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
min_price,future_markets_paper_base_case_2013_pp_all_kurz_43,-316.32,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
max_price,future_markets_paper_base_case_2013_pp_all_kurz_43,3000,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_102
sum_reward,future_markets_paper_base_case_2013_pp_all_kurz_43,1888.7,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_103
sum_regret,future_markets_paper_base_case_2013_pp_all_kurz_43,2.4205e+05,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_103
sum_profit,future_markets_paper_base_case_2013_pp_all_kurz_43,5.7868e+08,future_markets_paper_base_case_2013_pp_all_kurz_43_episode_103
